,eventNum,Detail,Vividness,Valence,Regret,Control,R1,R2,rating,condition,subID,run,trial,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd,Frequency
1091,53,4,3,6,7,7,6,6,6,Situational,28,1,3,75.674924,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[1 1 1],1,83.357766,NA,NA,89.374014,97.390128,3,106.972861,4,1647996.06,1,97.906789,2,1647996.147,2,102.439829,3,1647995.872,110.98924,4
1092,29,3,2,5,2,1,4,6,5,Dispositional,28,1,4,111.005914,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,116.372242,NA,NA,122.3885,130.404611,3,139.987326,4,1647994.373,2,135.454313,4,1647995.978,1,130.921272,2,1647996.253,144.00372,5
1093,43,4,2,4,4,4,7,6,6.5,Dispositional,28,1,5,144.020395,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/left3.jpg,[2 2 1],1,150.936627,NA,NA,156.952834,164.968974,2,170.01868,3,1647994.966,1,165.485655,4,1647995.78,3,174.551709,4,1647994.935,178.568096,2
1094,34,3,3,4,4,7,7,7,7,Situational,28,1,6,178.584728,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,183.967755,NA,NA,189.984014,198.000155,3,207.582863,4,1647994.725,2,203.049826,4,1647995.738,1,198.516801,3,1647995.766,211.59925,1
1095,52,5,5,2,2,1,7,5,6,Situational,28,1,7,211.615934,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,217.015539,NA,NA,223.031844,231.047978,2,236.097643,4,1647994.808,1,231.564602,2,1647996.173,3,240.630664,3,1647994.703,244.647045,4
1096,17,4,2,4,1,3,6,5,5.5,Situational,28,1,8,244.663738,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[1 2 2],1,251.579942,NA,NA,257.59621,265.612294,3,275.195041,4,1647994.595,1,266.128984,2,1647996.19,2,270.662022,1,1647995.903,279.211433,1
1097,24,3,2,3,5,5,5,4,4.5,Dispositional,28,1,9,279.228105,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/left2.jpg,NaN,[0 1],0.5,284.611104,NA,NA,290.627352,298.643471,2,303.693167,4,1647994.29,1,299.16012,4,1647994.821,3,308.226185,4,1647994.598,312.242578,3
1098,39,7,7,3,2,3,5,7,6,Dispositional,28,1,10,312.259267,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,316.892294,NA,NA,322.908554,330.924677,3,340.507394,3,1647995.556,2,335.974365,1,1647996.17,1,331.441322,2,1647996.232,344.523773,1
1099,70,7,7,5,3,7,7,5,6,Situational,28,1,11,344.540463,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[2 2 2],1,350.723375,NA,NA,356.739631,364.755773,2,369.805454,4,1647994.765,1,365.272411,3,1647996.176,3,374.338477,4,1647995.325,378.354859,2
1100,26,4,4,2,7,7,7,7,7,Dispositional,28,1,12,378.371557,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,383.004573,NA,NA,389.020841,397.036972,2,402.086652,4,1647994.143,3,406.619675,4,1647994.742,1,397.553624,4,1647995.277,410.63606,3
1101,27,2,5,2,4,6,6,6,6,Situational,28,1,13,410.652692,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,416.835666,NA,NA,422.851941,430.868058,3,440.45078,2,1647995.513,1,431.384698,2,1647996.194,2,435.917733,1,1647994.967,444.467154,4
1102,19,7,7,3,1,4,7,6,6.5,Dispositional,28,1,14,444.483848,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[1 2 1],1,451.416715,NA,NA,457.432993,465.449088,3,475.031825,4,1647994.298,2,470.498782,4,1647994.44,1,465.965759,4,1647995.249,479.048199,2
1103,79,7,7,2,1,1,5,5,5,Dispositional,28,1,15,479.06488,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,484.447855,NA,NA,490.464127,498.480246,3,508.062967,2,1647995.493,1,498.996889,NA,NA,2,503.529935,2,1647995.139,512.079349,3
1104,13,5,5,5,1,2,5,5,5,Situational,28,1,16,512.096028,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/left1.jpg,[2 1 1],1,519.028911,NA,NA,525.045177,533.061278,2,538.110969,4,1647996.264,1,533.57795,2,1647994.806,3,542.644013,4,1647994.724,546.660387,5
1105,69,4,4,2,7,7,6,7,6.5,Dispositional,28,2,1,8.041884,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[2 1 1],1,15.708054,NA,NA,21.724324,29.740413,3,39.323153,4,1648582.564,2,34.790115,4,1648582.763,1,30.257095,4,1648584.412,43.339531,1
1106,59,4,5,4,4,5,7,5,6,Dispositional,28,2,2,43.356236,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,48.739199,NA,NA,54.755475,62.771587,3,72.354308,4,1648582.895,1,63.288233,4,1648582.806,2,67.821274,3,1648583.041,76.370683,1
1107,42,3,3,5,2,7,5,6,5.5,Situational,28,2,3,76.387374,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[2 2 2],1,83.320245,NA,NA,89.336499,97.352625,1,97.869282,3,1648584.19,2,102.402314,4,1648584.49,3,106.935345,3,1648583.777,110.951729,1
1108,22,7,5,2,5,7,7,7,7,Dispositional,28,2,4,110.968359,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,117.101334,NA,NA,123.11761,131.133726,3,140.716451,4,1648582.546,1,131.650379,4,1648583.042,2,136.183416,4,1648582.703,144.732822,4
1109,45,7,7,3,7,7,7,5,6,Situational,28,2,5,144.749456,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,150.132492,NA,NA,156.148755,164.164891,3,173.7476,3,1648584.269,1,164.681524,4,1648584.259,2,169.214567,3,1648584.131,177.763976,6
1110,36,7,7,4,7,7,7,4,5.5,Situational,28,2,6,177.780667,0.75,3,0.75,task/Jitter/right2.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,182.413689,NA,NA,188.429954,196.446082,2,201.495765,4,1648582.936,1,196.962718,4,1648583.219,3,206.028786,3,1648582.362,210.045174,4
1111,73,7,7,1,6,3,5,6,5.5,Situational,28,2,7,210.061862,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,214.678224,NA,NA,220.694492,228.710625,2,233.760277,3,1648584.51,3,238.293319,2,1648583.297,1,229.227259,3,1648585.023,242.309703,6
1112,51,6,4,4,5,3,6,3,4.5,Dispositional,28,2,8,242.326397,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[1 1 2],1,248.525976,NA,NA,254.54221,262.558368,3,272.14109,4,1648583.587,2,267.608047,4,1648582.562,1,263.075018,3,1648584.412,276.157473,2
1113,48,6,7,1,4,7,6,7,6.5,Dispositional,28,2,9,276.174152,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,281.557129,NA,NA,287.573373,295.589516,1,296.106161,3,1648584.478,2,300.639201,4,1648584.309,3,305.172223,2,1648584.047,309.188614,4
1114,47,7,7,1,6,7,7,7,7,Situational,28,2,10,309.205304,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,313.838325,NA,NA,319.854585,327.870722,1,328.387368,4,1648583.631,3,337.453451,4,1648582.321,2,332.920396,4,1648582.592,341.469812,2
1115,32,4,4,6,2,6,7,7,7,Dispositional,28,2,11,341.486491,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,347.619415,NA,NA,353.635692,361.651817,2,366.7015,4,1648583.133,3,371.234534,4,1648582.972,1,362.168462,4,1648583.362,375.250903,4
1116,46,7,7,1,1,1,6,6,6,Dispositional,28,2,12,375.267599,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[2 1 2],1,381.433853,NA,NA,387.450132,395.466233,2,400.515929,2,1648583.763,1,395.982882,2,1648584.274,3,405.048955,2,1648583.598,409.065349,3
1117,65,7,7,1,4,1,7,4,5.5,Situational,28,2,13,409.082038,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[1 2],0.5,415.21494,NA,NA,421.231193,429.247352,1,429.763991,4,1648583.847,2,434.297011,2,1648584.057,3,438.830057,3,1648583.984,442.846438,3
1118,30,5,4,2,6,4,3,6,4.5,Situational,28,2,14,442.863119,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,448.246093,NA,NA,454.262368,462.278494,2,467.32817,4,1648582.903,3,471.861197,1,1648582.336,1,462.795144,4,1648583.512,475.877584,2
1119,66,4,5,2,5,3,6,5,5.5,Dispositional,28,2,15,475.894235,0.75,3,1.5,task/Jitter/right2.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,481.277245,NA,NA,487.293521,495.309641,2,500.359311,4,1648584.309,1,495.826293,3,1648585.032,3,504.892344,3,1648583.919,508.908726,4
1120,33,5,6,3,3,2,6,6,6,Situational,28,2,16,508.925375,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,514.308386,NA,NA,520.324655,528.340784,1,528.857443,4,1648583.438,2,533.390463,1,1648584.327,3,537.923499,3,1648584.069,541.939869,4
1121,55,7,7,3,5,7,5,6,5.5,Dispositional,28,3,1,8.05141,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,13.434385,NA,NA,19.450661,27.466765,3,37.049507,4,1649169.059,2,32.516461,4,1649170.325,1,27.983426,4,1649170.006,41.06589,3
1122,18,5,5,4,1,7,5,7,6,Situational,28,3,2,41.082565,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,45.732249,NA,NA,51.748479,59.76465,1,60.281291,4,1649169.954,2,64.814318,3,1649171.189,3,69.347359,4,1649171.153,73.363743,2
1123,57,7,7,2,5,4,7,7,7,Situational,28,3,3,73.380432,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/left1.jpg,[2 2 1],1,80.296636,NA,NA,86.312896,94.32902,3,103.911732,1,1649169.877,2,99.378703,1,1649169.523,1,94.845662,2,1649172.065,107.928128,4
1124,80,7,7,2,1,1,5,5,5,Dispositional,28,3,4,107.944744,0.75,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[2 2 1],1,114.127733,NA,NA,120.143991,128.160115,3,137.742822,2,1649168.961,2,133.209805,3,1649170.81,1,128.676774,4,1649170.366,141.759226,3
1125,63,7,7,3,4,1,6,6,6,Situational,28,3,5,141.77589,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,146.425592,NA,NA,152.441855,160.457987,2,165.507682,2,1649170.095,3,170.040702,1,1649170.187,1,160.974632,4,1649170.744,174.057064,2
1126,3,7,7,4,7,7,6,7,6.5,Dispositional,28,3,6,174.073703,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,179.456745,NA,NA,185.473011,193.489131,2,198.538806,4,1649170.665,1,194.005779,4,1649171.008,3,203.071838,4,1649171.203,207.088211,2
1127,31,5,4,4,3,5,5,7,6,Situational,28,3,7,207.104847,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,214.771065,NA,NA,220.787332,228.803444,2,233.853144,4,1649170.346,1,229.320109,4,1649170.937,3,238.386167,4,1649170.668,242.402547,3
1128,60,4,2,4,5,7,7,6,6.5,Situational,28,3,8,242.419244,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,248.552157,NA,NA,254.56843,262.584567,3,272.167258,4,1649169.754,1,263.101206,4,1649170.309,2,267.634227,4,1649171.189,276.183659,2
1129,21,4,2,3,7,7,7,7,7,Dispositional,28,3,9,276.200277,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left3.jpg,[2 2 1],1,283.133212,NA,NA,289.149439,297.165591,2,302.215279,4,1649169.874,1,297.682255,4,1649169.865,3,306.748312,4,1649169.856,310.7647,3
1130,4,7,7,3,7,7,7,7,7,Dispositional,28,3,10,310.781378,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[1 2 2],1,317.714251,NA,NA,323.73051,331.746622,1,332.263297,4,1649169.738,2,336.796318,4,1649170.01,3,341.329349,4,1649169.02,345.345745,4
1131,40,4,3,4,1,1,4,5,4.5,Situational,28,3,11,345.362428,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,350.745407,NA,NA,356.761703,364.777806,3,374.360504,3,1649170.435,1,365.294433,2,1649171.755,2,369.827468,1,1649170.348,378.376897,2
1132,2,7,7,4,7,7,7,7,7,Situational,28,3,12,378.393575,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,383.759886,NA,NA,389.776167,397.792279,2,402.841957,4,1649170.319,1,398.308928,4,1649170.399,3,407.374989,4,1649170.423,411.391373,2
1133,41,3,2,3,4,1,5,6,5.5,Situational,28,3,13,411.408058,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,task/Jitter/left1.jpg,[1 2 1],1,418.340924,NA,NA,424.357179,432.373328,3,441.956032,4,1649170.173,1,432.889965,2,1649170.755,2,437.422992,3,1649172.35,445.972423,2
1134,75,5,3,4,3,4,5,5,5,Dispositional,28,3,14,445.989096,1.5,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[1 2 2],1,453.655263,NA,NA,459.671527,467.68762,1,468.204295,4,1649171.006,3,477.270359,4,1649169.759,2,472.737303,3,1649169.969,481.286759,3
1135,28,7,7,1,1,1,6,6,6,Dispositional,28,3,15,481.303431,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[2 1 2],1,488.252961,NA,NA,494.269208,502.285349,3,511.868079,3,1649170.801,1,502.801999,1,1649170.91,2,507.335065,1,1649170.228,515.884457,5
1136,1,7,7,1,1,4,7,7,7,Dispositional,28,3,16,515.901138,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right2.jpg,task/Jitter/left1.jpg,[1 2 1],1,522.084062,NA,NA,528.100331,536.116435,1,536.633099,4,1649169.644,2,541.166146,4,1649169.767,3,545.699161,4,1649169.324,549.715556,6
1137,11,7,7,1,1,1,5,4,4.5,Situational,28,4,1,8.050068,0.75,3,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,12.69978,NA,NA,18.716032,26.732144,1,27.248797,2,1649758.63,2,31.781823,1,1649757.422,3,36.314877,2,1649757.891,40.331254,7
1138,37,7,7,1,7,7,5,7,6,Dispositional,28,4,2,40.347926,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,47.264146,NA,NA,53.280414,61.296513,1,61.813176,4,1649757.869,3,70.879267,4,1649756.465,2,66.346209,4,1649756.717,74.895636,5
1139,35,4,7,1,4,1,5,5,5,Situational,28,4,3,74.9123,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right2.jpg,[1 2 2],1,82.578478,NA,NA,88.594746,96.610828,1,97.127508,3,1649758.389,2,101.660547,1,1649757.545,3,106.193578,4,1649758.513,110.209958,4
